step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
1769,1554,-101.24366527373184,101.24366527373184,"14,16",common_bus_N-2,2,1310,0.0,0.0,0.0,0.0,0.0,1,4,37.118623465299606,1,0
1770,1555,-104.61975864301169,104.61975864301169,0,N-1,1,131,0.0,0.0,0.0,0.0,0.0,1,6,180.933755338192,1,0
1771,1556,-100.1,100.1,8,N-1,1,1582,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1773,1557,-103.28978517897697,103.28978517897697,7,N-1,1,1618,0.0,0.0,0.0,0.0,0.0,2,5,26.78298978805542,2,0
1774,1558,-100.35216661947541,100.35216661947541,"0,2",common_bus_N-2,2,1535,0.0,0.0,0.0,0.0,0.0,1,3,71.26957898139953,1,0
1775,1559,-104.55831946700363,104.55831946700363,10,N-1,1,84,0.0,0.0,0.0,0.0,0.0,1,6,168.07349479198456,1,0
1776,1560,-100.1,100.1,"2,5",common_bus_N-2,2,838,0.0,0.0,0.0,0.0,0.0,1,3,47.81032851934434,1,0
1777,1561,-104.48841426749185,104.48841426749185,"0,4",common_bus_N-2,2,1791,0.0,0.0,0.0,0.0,0.0,1,7,125.23922216892241,1,0
1778,1562,-100.1,100.1,"7,13",common_bus_N-2,2,607,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1779,1563,-103.38032979145908,103.38032979145908,0,N-1,1,1113,0.0,0.0,0.0,0.0,0.0,1,5,68.09827923774719,1,0
1780,1564,-100.1,100.1,"2,5",common_bus_N-2,2,842,0.0,0.0,0.0,0.0,0.0,1,3,55.19327055215835,1,0
1782,1565,-102.16618167523906,102.16618167523906,"14,16",common_bus_N-2,2,556,0.0,0.0,0.0,0.0,0.0,2,4,16.510443449020386,1,0
1783,1566,-100.1,100.1,"11,18",common_bus_N-2,2,1627,0.0,0.0,0.0,0.0,0.0,1,3,5.682237732410431,1,0
1785,1567,-106.28750128127945,106.28750128127945,15,N-1,1,934,0.0,0.0,0.0,0.0,0.0,2,8,51.47864556312561,2,0
1786,1568,-100.1,100.1,13,N-1,1,1769,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1788,1569,-105.64132187549633,105.64132187549633,17,N-1,1,931,0.0,0.0,0.0,0.0,0.0,2,6,176.12151777744293,1,0
1789,1570,-100.1,100.1,"13,14",common_bus_N-2,2,148,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1790,1571,-100.32708322540387,100.32708322540387,"1,4",common_bus_N-2,2,1708,0.0,0.0,0.0,0.0,0.0,1,3,46.99350428581238,1,0
1792,1572,-102.25254558261214,102.25254558261214,8,N-1,1,1909,0.0,0.0,0.0,0.0,0.0,2,4,14.278478974103928,2,0
1793,1573,-101.2046691347357,101.2046691347357,"15,16",common_bus_N-2,2,1303,0.0,0.0,0.0,0.0,0.0,1,4,29.480564022064208,1,0
1795,1574,-106.08472788915476,106.08472788915476,"10,11",common_bus_N-2,2,1805,0.0,0.0,0.0,0.0,0.0,2,7,42.80296754837036,0,0
1796,1575,-100.1,100.1,"0,4",common_bus_N-2,2,700,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1797,1576,-104.02105608476768,104.02105608476768,"6,8",common_bus_N-2,2,1789,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1798,1577,-111.26794982195725,111.26794982195725,"2,4",common_bus_N-2,2,428,0.0,0.0,0.0,0.0,0.0,1,14,233.49815101623534,1,0
1799,1578,-104.63931800117193,104.63931800117193,1,N-1,1,144,0.0,0.0,0.0,0.0,0.0,1,6,185.84209822416307,1,0
1801,1579,-110.47142582910513,110.47142582910513,19,N-1,1,998,0.0,0.0,0.0,0.0,0.0,2,11,193.98910307884216,1,0
1802,1580,-103.48735015761572,103.48735015761572,"2,4",common_bus_N-2,2,1074,0.0,0.0,0.0,0.0,0.0,1,6,97.9466557085514,1,0
1803,1581,-100.1,100.1,"16,19",common_bus_N-2,2,828,0.0,0.0,0.0,0.0,0.0,1,3,12.596027129888535,1,0
1804,1582,-106.46233254000944,106.46233254000944,"3,7",common_bus_N-2,2,1527,0.0,0.0,0.0,0.0,0.0,1,9,145.42593151330948,1,0
1806,1583,-102.48346441082813,102.48346441082813,"1,4",common_bus_N-2,2,1710,0.0,0.0,0.0,0.0,0.0,2,5,56.59688901901245,2,0
1807,1584,-108.44404588612359,108.44404588612359,9,N-1,1,88,0.0,0.0,0.0,0.0,0.0,1,10,208.57668639421462,1,0
1808,1585,-102.24264335550764,102.24264335550764,5,N-1,1,381,0.0,0.0,0.0,0.0,0.0,1,3,87.26377115249635,0,0
1809,1586,-0.1,0.1,"5,8",common_bus_N-2,2,1646,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1810,1587,-109.30212439898047,109.30212439898047,"7,8",common_bus_N-2,2,346,0.0,0.0,0.0,0.0,0.0,1,12,176.43906468153,1,0
1811,1588,-106.44985898234917,106.44985898234917,"6,8",common_bus_N-2,2,764,0.0,0.0,0.0,0.0,0.0,1,9,138.58775153160096,1,0
1812,1589,-104.2085818371247,104.2085818371247,"8,15",common_bus_N-2,2,1533,0.0,0.0,0.0,0.0,0.0,1,7,54.55481090545655,1,0
1813,1590,-105.03279855683745,105.03279855683745,9,N-1,1,798,0.0,0.0,0.0,0.0,0.0,1,6,35.24676361083985,0,0
1814,1591,-103.49142228793893,103.49142228793893,"1,4",common_bus_N-2,2,168,0.0,0.0,0.0,0.0,0.0,1,5,145.6301872730255,0,0
1815,1592,-105.1135391104963,105.1135391104963,"3,8",common_bus_N-2,2,982,0.0,0.0,0.0,0.0,0.0,1,7,69.78968802690505,0,0
1816,1593,-100.1,100.1,13,N-1,1,1563,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1817,1594,-100.1,100.1,"7,13",common_bus_N-2,2,58,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1818,1595,-105.44434065551354,105.44434065551354,"2,3",common_bus_N-2,2,315,0.0,0.0,0.0,0.0,0.0,1,7,152.02737040519713,0,0
1819,1596,-101.2046691347357,101.2046691347357,"12,18",common_bus_N-2,2,1374,0.0,0.0,0.0,0.0,0.0,1,4,21.39487648010254,1,0
1820,1597,-103.66957654864574,103.66957654864574,"2,4",common_bus_N-2,2,725,0.0,0.0,0.0,0.0,0.0,1,6,189.6702829003334,1,0
1822,1598,-110.38530592527148,110.38530592527148,17,N-1,1,955,0.0,0.0,0.0,0.0,0.0,2,11,185.71434664726257,1,0
1823,1599,-100.15212355212354,100.15212355212354,"18,19",common_bus_N-2,2,804,0.0,0.0,0.0,0.0,0.0,1,3,11.41543596982956,1,0
1825,1600,-102.30753387946778,102.30753387946778,"18,19",common_bus_N-2,2,821,0.0,0.0,0.0,0.0,0.0,2,5,24.907844877243043,2,0
1826,1601,-100.1,100.1,"11,18",common_bus_N-2,2,183,0.0,0.0,0.0,0.0,0.0,1,3,6.147759509086608,1,0
1828,1602,-105.1878137952241,105.1878137952241,"3,7",common_bus_N-2,2,856,0.0,0.0,0.0,0.0,0.0,2,8,8.546968460083008,2,0
1829,1603,-105.28695702947212,105.28695702947212,"6,7",common_bus_N-2,2,628,0.0,0.0,0.0,0.0,0.0,1,8,92.52270835638046,1,0
1830,1604,-100.1,100.1,13,N-1,1,81,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1831,1605,-0.1,0.1,12,N-1,1,1376,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1832,1606,-100.1,100.1,"10,12",common_bus_N-2,2,333,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1833,1607,-100.1,100.1,"7,14",common_bus_N-2,2,400,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1834,1608,-107.53476375162263,107.53476375162263,"3,6",common_bus_N-2,2,345,0.0,0.0,0.0,0.0,0.0,1,10,202.00636863708496,1,0
1835,1609,-104.13076641962263,104.13076641962263,"9,11",common_bus_N-2,2,1644,0.0,0.0,0.0,0.0,0.0,1,7,23.07954879403114,1,0
1836,1610,0.0,-0.0,11,N-1,1,1667,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1837,1611,0.0,-0.0,4,N-1,1,74,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1838,1612,-104.02105608476768,104.02105608476768,"3,7",common_bus_N-2,2,1318,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1839,1613,-105.47648375197623,105.47648375197623,"1,6",common_bus_N-2,2,1104,0.0,0.0,0.0,0.0,0.0,1,8,104.37254197597504,1,0
1840,1614,-106.09497521300369,106.09497521300369,15,N-1,1,1063,0.0,0.0,0.0,0.0,0.0,1,8,41.01221537590027,1,0
1841,1615,-103.44559610121595,103.44559610121595,"0,2",common_bus_N-2,2,261,0.0,0.0,0.0,0.0,0.0,1,6,89.17869532108305,1,0
1842,1616,-0.1,0.1,15,N-1,1,1150,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1843,1617,-103.35912537893648,103.35912537893648,"5,6",common_bus_N-2,2,1866,0.0,0.0,0.0,0.0,0.0,1,6,85.77218216657639,1,0
1844,1618,-103.55421831828,103.55421831828,"2,4",common_bus_N-2,2,1226,0.0,0.0,0.0,0.0,0.0,1,5,168.08010185956954,0,0
1845,1619,-104.12965741790131,104.12965741790131,"7,8",common_bus_N-2,2,1429,0.0,0.0,0.0,0.0,0.0,1,7,22.547451519966124,1,0
1846,1620,-103.68759923370503,103.68759923370503,1,N-1,1,1835,0.0,0.0,0.0,0.0,0.0,1,5,184.0894736647606,1,0
1847,1621,-0.1,0.1,11,N-1,1,1142,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1848,1622,-105.6265869746027,105.6265869746027,"1,4",common_bus_N-2,2,1859,0.0,0.0,0.0,0.0,0.0,1,8,188.91278414726258,1,0
1849,1623,0.0,-0.0,"3,4",common_bus_N-2,2,1640,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1850,1624,-105.05273322560426,105.05273322560426,"10,12",common_bus_N-2,2,719,0.0,0.0,0.0,0.0,0.0,1,8,23.543578577041625,1,0
1851,1625,-0.1,0.1,"18,19",common_bus_N-2,2,1621,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1852,1626,-100.1,100.1,2,N-1,1,1565,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1853,1627,-103.67518108077059,103.67518108077059,1,N-1,1,138,0.0,0.0,0.0,0.0,0.0,1,5,187.15326976776123,1,0
1854,1628,-100.1,100.1,"10,17",common_bus_N-2,2,369,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1855,1629,-106.49214646938397,106.49214646938397,"1,4",common_bus_N-2,2,72,0.0,0.0,0.0,0.0,0.0,1,8,202.71223450899123,0,0
1856,1630,-100.1,100.1,"13,14",common_bus_N-2,2,639,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1857,1631,-103.44171103295122,103.44171103295122,"0,3",common_bus_N-2,2,1042,0.0,0.0,0.0,0.0,0.0,1,6,98.73291897773743,1,0
1858,1632,-102.2133373025291,102.2133373025291,"10,12",common_bus_N-2,2,855,0.0,0.0,0.0,0.0,0.0,1,5,30.954808205366138,1,0
1859,1633,-105.35985709101385,105.35985709101385,"1,9",common_bus_N-2,2,796,0.0,0.0,0.0,0.0,0.0,1,8,87.96738392114638,1,0
1861,1634,-110.66075622196698,110.66075622196698,4,N-1,1,1528,0.0,0.0,0.0,0.0,0.0,2,12,196.63131049871444,2,0
1862,1635,-104.13070859442018,104.13070859442018,"12,18",common_bus_N-2,2,924,0.0,0.0,0.0,0.0,0.0,1,7,32.612351179122925,1,0
1863,1636,-102.08013266932447,102.08013266932447,11,N-1,1,218,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1864,1637,-103.51773577030207,103.51773577030207,"2,4",common_bus_N-2,2,28,0.0,0.0,0.0,0.0,0.0,1,5,144.69940227866172,0,0
1865,1638,-100.1,100.1,15,N-1,1,585,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1866,1639,-102.21973973363,102.21973973363,"12,19",common_bus_N-2,2,26,0.0,0.0,0.0,0.0,0.0,1,5,35.432960122823715,1,0
1867,1640,-103.46227845819271,103.46227845819271,"0,4",common_bus_N-2,2,1089,0.0,0.0,0.0,0.0,0.0,1,6,87.43419283628464,1,0
1868,1641,-102.31577968633314,102.31577968633314,"5,6",common_bus_N-2,2,771,0.0,0.0,0.0,0.0,0.0,1,5,57.51133732795715,1,0
1870,1642,-108.42685468778396,108.42685468778396,3,N-1,1,1404,0.0,0.0,0.0,0.0,0.0,2,10,78.18779115676881,2,0
1871,1643,-103.5930747317277,103.5930747317277,"2,4",common_bus_N-2,2,1543,0.0,0.0,0.0,0.0,0.0,1,6,145.47656631469727,1,0
1872,1644,-103.1886512783538,103.1886512783538,11,N-1,1,155,0.0,0.0,0.0,0.0,0.0,1,5,38.94617575407028,1,0
1873,1645,-102.2133373025291,102.2133373025291,16,N-1,1,1986,0.0,0.0,0.0,0.0,0.0,1,4,28.141684770584106,1,0
1874,1646,-105.03146374853607,105.03146374853607,9,N-1,1,1994,0.0,0.0,0.0,0.0,0.0,1,6,33.3416786968708,0,0
1875,1647,-100.1,100.1,"10,17",common_bus_N-2,2,147,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1877,1648,-103.23225622144801,103.23225622144801,"12,19",common_bus_N-2,2,1201,0.0,0.0,0.0,0.0,0.0,2,6,13.69834452867508,2,0
1878,1649,-104.5033840125924,104.5033840125924,"6,9",common_bus_N-2,2,1743,0.0,0.0,0.0,0.0,0.0,1,7,109.19834145903587,1,0
1879,1650,-105.53426967774675,105.53426967774675,"3,7",common_bus_N-2,2,458,0.0,0.0,0.0,0.0,0.0,1,7,191.45100783109666,0,0
1880,1651,-102.23887681655012,102.23887681655012,14,N-1,1,197,0.0,0.0,0.0,0.0,0.0,1,4,41.248440456390384,1,0
1881,1652,-100.1,100.1,"5,6",common_bus_N-2,2,720,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1883,1653,-114.20205150658974,114.20205150658974,8,N-1,1,958,0.0,0.0,0.0,0.0,0.0,2,15,194.77785139083863,1,0
1884,1654,-103.63485675994404,103.63485675994404,"3,4",common_bus_N-2,2,1205,0.0,0.0,0.0,0.0,0.0,1,6,153.07602114677428,1,0
1885,1655,-0.1,0.1,8,N-1,1,587,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1886,1656,-107.93701400998506,107.93701400998506,9,N-1,1,1047,0.0,0.0,0.0,0.0,0.0,1,10,35.835227102041245,1,0
1887,1657,-100.1,100.1,"13,14",common_bus_N-2,2,1346,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1888,1658,-105.56524442731158,105.56524442731158,"3,4",common_bus_N-2,2,973,0.0,0.0,0.0,0.0,0.0,1,8,179.29463469982147,1,0
1889,1659,-105.01180658467763,105.01180658467763,"1,9",common_bus_N-2,2,210,0.0,0.0,0.0,0.0,0.0,1,8,7.944230496883392,1,0
1890,1660,-105.55693728905315,105.55693728905315,"2,4",common_bus_N-2,2,443,0.0,0.0,0.0,0.0,0.0,1,8,175.05522994995118,1,0
1891,1661,-100.13474903474903,100.13474903474903,"10,17",common_bus_N-2,2,1158,0.0,0.0,0.0,0.0,0.0,1,3,8.132154643535614,1,0
1892,1662,-103.2337239859063,103.2337239859063,"3,5",common_bus_N-2,2,689,0.0,0.0,0.0,0.0,0.0,1,5,90.01662046909333,0,0
1893,1663,-100.1,100.1,"13,14",common_bus_N-2,2,83,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1895,1664,-109.62502751271649,109.62502751271649,18,N-1,1,62,0.0,0.0,0.0,0.0,0.0,2,11,182.28710986375808,2,0
1896,1665,-102.08013266932447,102.08013266932447,14,N-1,1,1443,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1897,1666,-100.1,100.1,13,N-1,1,773,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1898,1667,-102.30560060514648,102.30560060514648,2,N-1,1,1082,0.0,0.0,0.0,0.0,0.0,1,4,48.80322010517121,1,0
1899,1668,-103.51982551470113,103.51982551470113,0,N-1,1,17,0.0,0.0,0.0,0.0,0.0,1,5,108.90523213148117,1,0
1900,1669,-102.08013266932447,102.08013266932447,11,N-1,1,339,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1901,1670,-103.56485276862053,103.56485276862053,"0,2",common_bus_N-2,2,736,0.0,0.0,0.0,0.0,0.0,1,6,143.33185923099518,1,0
1902,1671,-105.14791975511525,105.14791975511525,"9,12",common_bus_N-2,2,1894,0.0,0.0,0.0,0.0,0.0,1,8,45.12586853504181,1,0
1903,1672,-103.57221604384037,103.57221604384037,"1,4",common_bus_N-2,2,910,0.0,0.0,0.0,0.0,0.0,1,5,174.95640436410906,0,0
1904,1673,-102.5573760383731,102.5573760383731,1,N-1,1,314,0.0,0.0,0.0,0.0,0.0,1,4,126.32612597942352,1,0
1905,1674,-105.06917782014078,105.06917782014078,"1,9",common_bus_N-2,2,1957,0.0,0.0,0.0,0.0,0.0,1,8,19.51202530860901,1,0
1906,1675,-0.1,0.1,"5,6",common_bus_N-2,2,891,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1907,1676,-104.57859561666596,104.57859561666596,0,N-1,1,67,0.0,0.0,0.0,0.0,0.0,1,6,166.93519765138626,1,0
1908,1677,-102.18978517897698,102.18978517897698,12,N-1,1,932,0.0,0.0,0.0,0.0,0.0,1,4,32.45134825706482,1,0
1910,1678,-102.15254558261215,102.15254558261215,"15,16",common_bus_N-2,2,277,0.0,0.0,0.0,0.0,0.0,2,4,13.530920153856277,1,0
1911,1679,-102.2434792472089,102.2434792472089,"9,11",common_bus_N-2,2,1389,0.0,0.0,0.0,0.0,0.0,1,5,33.50163842439652,1,0
1912,1680,-105.06601771385498,105.06601771385498,"7,8",common_bus_N-2,2,1921,0.0,0.0,0.0,0.0,0.0,1,8,20.295279788970944,1,0
1914,1681,-110.43282007411781,110.43282007411781,"3,5",common_bus_N-2,2,767,0.0,0.0,0.0,0.0,0.0,2,12,166.41527629494666,1,0
1915,1682,-104.23839492493855,104.23839492493855,14,N-1,1,1931,0.0,0.0,0.0,0.0,0.0,1,6,50.25787838697434,1,0
1916,1683,-110.29560340090583,110.29560340090583,"4,9",common_bus_N-2,2,593,0.0,0.0,0.0,0.0,0.0,1,13,182.61273572444915,1,0
1917,1684,-0.1,0.1,"9,11",common_bus_N-2,2,1662,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1919,1685,-107.68215463330472,107.68215463330472,19,N-1,1,594,0.0,0.0,0.0,0.0,0.0,2,9,154.77922040224075,2,0
1920,1686,-100.1,100.1,"2,5",common_bus_N-2,2,1291,0.0,0.0,0.0,0.0,0.0,1,3,71.3163824558258,1,0
1921,1687,-103.63731502940257,103.63731502940257,"3,4",common_bus_N-2,2,712,0.0,0.0,0.0,0.0,0.0,1,6,176.9404088020325,1,0
1922,1688,-100.1,100.1,"7,13",common_bus_N-2,2,843,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1924,1689,-112.49921706446857,112.49921706446857,3,N-1,1,1210,0.0,0.0,0.0,0.0,0.0,2,14,177.70475158691406,2,0
1925,1690,-106.48619227467115,106.48619227467115,"6,8",common_bus_N-2,2,565,0.0,0.0,0.0,0.0,0.0,1,9,134.5565153717995,1,0
1926,1691,-102.2133373025291,102.2133373025291,"10,12",common_bus_N-2,2,857,0.0,0.0,0.0,0.0,0.0,1,5,31.063291490077976,1,0
1927,1692,-106.43387646024793,106.43387646024793,3,N-1,1,786,0.0,0.0,0.0,0.0,0.0,1,8,120.7748743057251,1,0
1928,1693,-100.1,100.1,"13,14",common_bus_N-2,2,447,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1930,1694,-103.43102680799049,103.43102680799049,"5,8",common_bus_N-2,2,1496,0.0,0.0,0.0,0.0,0.0,2,6,65.87310054302216,2,0
1931,1695,-106.01165566499849,106.01165566499849,"9,10",common_bus_N-2,2,1817,0.0,0.0,0.0,0.0,0.0,1,8,54.024788224697105,0,0
1932,1696,-104.47646981756446,104.47646981756446,"0,2",common_bus_N-2,2,24,0.0,0.0,0.0,0.0,0.0,1,7,112.17416441440581,1,0
1933,1697,-107.49424712271622,107.49424712271622,"3,6",common_bus_N-2,2,1785,0.0,0.0,0.0,0.0,0.0,1,10,180.6157035470009,1,0
1934,1698,-104.27496248352834,104.27496248352834,"8,16",common_bus_N-2,2,1900,0.0,0.0,0.0,0.0,0.0,1,7,65.5448368191719,1,0
1935,1699,-109.19793400057196,109.19793400057196,"11,12",common_bus_N-2,2,382,0.0,0.0,0.0,0.0,0.0,1,11,195.3443016409874,0,0
1936,1700,0.0,-0.0,"5,8",common_bus_N-2,2,1964,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1937,1701,-104.6451650541404,104.6451650541404,0,N-1,1,415,0.0,0.0,0.0,0.0,0.0,1,6,201.36138439178467,1,0
1939,1702,-102.19501662508318,102.19501662508318,"4,6",common_bus_N-2,2,274,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
1940,1703,-104.19278660286636,104.19278660286636,"7,8",common_bus_N-2,2,1601,0.0,0.0,0.0,0.0,0.0,1,7,43.72127056121826,1,0
1942,1704,-104.78520285364425,104.78520285364425,18,N-1,1,1811,0.0,0.0,0.0,0.0,0.0,2,6,175.09534415006635,2,0
1943,1705,-107.96714097202702,107.96714097202702,"9,11",common_bus_N-2,2,1251,0.0,0.0,0.0,0.0,0.0,1,11,52.76924028396606,1,0
1944,1706,-100.1,100.1,"9,12",common_bus_N-2,2,399,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1945,1707,-100.63150736794817,100.63150736794817,"0,2",common_bus_N-2,2,714,0.0,0.0,0.0,0.0,0.0,1,3,164.54185700416565,1,0
1946,1708,-0.1,0.1,18,N-1,1,427,0.0,0.0,0.0,0.0,0.0,1,2,3.9747095108032227,1,0
1947,1709,-100.1,100.1,"11,18",common_bus_N-2,2,861,0.0,0.0,0.0,0.0,0.0,1,3,5.304915213584899,1,0
1948,1710,-100.1,100.1,"7,14",common_bus_N-2,2,878,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1949,1711,-103.35316908065344,103.35316908065344,0,N-1,1,1111,0.0,0.0,0.0,0.0,0.0,1,4,83.92575180530548,0,0
1950,1712,-0.1,0.1,17,N-1,1,462,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1951,1713,-107.46266918782996,107.46266918782996,"6,8",common_bus_N-2,2,607,0.0,0.0,0.0,0.0,0.0,1,10,166.41986482143403,1,0
1953,1714,-102.19501662508318,102.19501662508318,"6,8",common_bus_N-2,2,1704,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
1954,1715,-106.14394872526029,106.14394872526029,19,N-1,1,855,0.0,0.0,0.0,0.0,0.0,1,8,51.218220150470735,1,0
1955,1716,-100.1,100.1,"13,14",common_bus_N-2,2,371,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1956,1717,0.0,-0.0,"6,8",common_bus_N-2,2,1083,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1957,1718,-104.43431065399248,104.43431065399248,"0,3",common_bus_N-2,2,800,0.0,0.0,0.0,0.0,0.0,1,7,95.1898028254509,1,0
1958,1719,0.0,-0.0,16,N-1,1,1479,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1959,1720,-105.50106894017341,105.50106894017341,"1,6",common_bus_N-2,2,490,0.0,0.0,0.0,0.0,0.0,1,8,133.29174210429193,1,0
1960,1721,-100.0,100.0,13,N-1,1,1312,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1961,1722,-105.60804567142772,105.60804567142772,"1,6",common_bus_N-2,2,376,0.0,0.0,0.0,0.0,0.0,1,8,206.22028723955157,1,0
1963,1723,-105.28366790343699,105.28366790343699,"6,8",common_bus_N-2,2,878,0.0,0.0,0.0,0.0,0.0,2,8,33.623778730630875,2,0
1964,1724,-104.60978160079219,104.60978160079219,"10,11",common_bus_N-2,2,1501,0.0,0.0,0.0,0.0,0.0,1,7,157.18855702877045,1,0
1965,1725,-109.24651216558196,109.24651216558196,"3,6",common_bus_N-2,2,1634,0.0,0.0,0.0,0.0,0.0,1,12,119.39117324352264,1,0
1967,1726,-104.57283806122788,104.57283806122788,"3,4",common_bus_N-2,2,1098,0.0,0.0,0.0,0.0,0.0,2,7,78.19194918870926,2,0
1968,1727,-0.1,0.1,12,N-1,1,1678,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1969,1728,-103.16407318817909,103.16407318817909,"3,7",common_bus_N-2,2,202,0.0,0.0,0.0,0.0,0.0,1,6,26.90044403076172,1,0
1970,1729,-100.17567567567566,100.17567567567566,"12,19",common_bus_N-2,2,1132,0.0,0.0,0.0,0.0,0.0,1,3,16.100973653793336,1,0
1971,1730,-102.99799565519058,102.99799565519058,"7,8",common_bus_N-2,2,1959,0.0,0.0,0.0,0.0,0.0,1,5,8.974447804689405,0,0
1972,1731,0.0,-0.0,"12,19",common_bus_N-2,2,168,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1973,1732,-105.67940572845653,105.67940572845653,"3,8",common_bus_N-2,2,393,0.0,0.0,0.0,0.0,0.0,1,8,233.947190952301,1,0
1974,1733,-106.41659483521876,106.41659483521876,"4,9",common_bus_N-2,2,1636,0.0,0.0,0.0,0.0,0.0,1,9,110.89458519220354,1,0
1975,1734,0.0,-0.0,7,N-1,1,1688,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1976,1735,-100.1,100.1,"8,14",common_bus_N-2,2,1209,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1977,1736,-100.1,100.1,"13,14",common_bus_N-2,2,972,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1978,1737,-100.1,100.1,"2,5",common_bus_N-2,2,870,0.0,0.0,0.0,0.0,0.0,1,3,56.56141247749329,1,0
1979,1738,-100.31802860779183,100.31802860779183,"5,6",common_bus_N-2,2,1134,0.0,0.0,0.0,0.0,0.0,1,3,43.63249293565751,1,0
1980,1739,-103.25826764515996,103.25826764515996,"10,11",common_bus_N-2,2,764,0.0,0.0,0.0,0.0,0.0,1,6,53.40651202201843,1,0
1981,1740,-104.43202296268015,104.43202296268015,"0,3",common_bus_N-2,2,1298,0.0,0.0,0.0,0.0,0.0,1,6,138.50647324323654,0,0
1982,1741,-102.1133373025291,102.1133373025291,"11,12",common_bus_N-2,2,878,0.0,0.0,0.0,0.0,0.0,1,4,33.623778730630875,0,0
1983,1742,-104.50134874715272,104.50134874715272,"0,3",common_bus_N-2,2,1289,0.0,0.0,0.0,0.0,0.0,1,7,132.67500936985016,1,0
1984,1743,-109.35099323024158,109.35099323024158,"9,11",common_bus_N-2,2,147,0.0,0.0,0.0,0.0,0.0,1,12,196.9938492298126,1,0
1985,1744,-104.07858504229664,104.07858504229664,"9,12",common_bus_N-2,2,1375,0.0,0.0,0.0,0.0,0.0,1,7,11.578804606199265,1,0
1986,1745,-0.1,0.1,16,N-1,1,536,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1987,1746,-100.1,100.1,"7,13",common_bus_N-2,2,1239,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1988,1747,-104.63928291027975,104.63928291027975,1,N-1,1,924,0.0,0.0,0.0,0.0,0.0,1,6,183.87021332979202,1,0
